file path,transcription,roman,vad flag,language flag,duration
/your/path/to/generated/cs/samples/by/unicom/1541_Xhosa_Zulu_(Xhosa).wav,amashishini ezithutha abhatalwa kakuhle ngoku fikisa imithwalo yabantu ngokukhawulezisileyo ngokwesiqhelo ixesha libalulekile neempepha zeshishini amabhaso nimpahla ethengwayo are phindeneyo ukwenzela ukulungisa,amashishini ezithutha abhatalwa kakuhle ngoku fikisa imithwalo yabantu ngokukhawulezisileyo ngokwesiqhelo ixesha libalulekile neempepha zeshishini amabhaso nimpahla ethengwayo are phindeneyo ukwenzela ukulungisa,"{'No Speech': [{'start': 0, 'end': 2592}, {'start': 21472, 'end': 24608}, {'start': 37344, 'end': 52768}, {'start': 113632, 'end': 124448}, {'start': 181728, 'end': 188448}, {'start': 242144, 'end': 248864}, {'start': 262112, 'end': 265760}, {'start': 277984, 'end': 285327}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 9609, 'end': 18578}, {'start': 213006, 'end': 228702}, {'start': 267139, 'end': 276748}], 'Zulu': [{'start': 0, 'end': 9609}, {'start': 18578, 'end': 213006}, {'start': 228702, 'end': 267139}, {'start': 276748, 'end': 285327}]}",17.83
/your/path/to/generated/cs/samples/by/unicom/1550_Xhosa_Zulu_(Xhosa).wav,ukundiza yeyona umsebenzi yokuhambahamba enabalandeli abanintsi eyaziwa ngamanye amaxa njenge ski bums abahlela ukuchitha iholide ngokundiza kwingingqi ethile,ukundiza yeyona umsebenzi yokuhambahamba enabalandeli abanintsi eyaziwa ngamanye amaxa njenge ski bums abahlela ukuchitha iholide ngokundiza kwingingqi ethile,"{'No Speech': [{'start': 0, 'end': 2592}, {'start': 48608, 'end': 51744}, {'start': 93152, 'end': 94752}, {'start': 146400, 'end': 156192}, {'start': 230880, 'end': 237587}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 19218, 'end': 27866}, {'start': 157592, 'end': 165600}], 'Zulu': [{'start': 0, 'end': 19218}, {'start': 27866, 'end': 157592}, {'start': 165600, 'end': 237587}]}",14.85
/your/path/to/generated/cs/samples/by/unicom/1569_Xhosa_Zulu_(Xhosa).wav,ingxelo iqala ngesicelo sokuba kuthethwe phandle nokuba kokuvumelana emerika malunga ngepolisi yombindi mpuma,ingxelo iqala ngesicelo sokuba kuthethwe phandle nokuba kokuvumelana emerika malunga ngepolisi yombindi mpuma,"{'No Speech': [{'start': 0, 'end': 4128}, {'start': 42464, 'end': 46624}, {'start': 68064, 'end': 73248}, {'start': 83936, 'end': 86048}, {'start': 127968, 'end': 132128}, {'start': 157664, 'end': 160800}, {'start': 180192, 'end': 189104}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 86500, 'end': 112130}], 'Zulu': [{'start': 0, 'end': 86500}, {'start': 112130, 'end': 189104}]}",11.82
/your/path/to/generated/cs/samples/by/unicom/1572_Xhosa_Zulu_(Zulu).wav,amabhomu amanye amathathu aqhumile eduze nezakhiwo ikarhulumente esikhathini samahora amabili,amabhomu amanye amathathu aqhumile eduze nezakhiwo ikarhulumente esikhathini samahora amabili,"{'No Speech': [{'start': 0, 'end': 25632}, {'start': 122848, 'end': 155110}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 80487, 'end': 93956}], 'Zulu': [{'start': 0, 'end': 80487}, {'start': 93956, 'end': 155110}]}",9.69
/your/path/to/generated/cs/samples/by/unicom/1576_Xhosa_Zulu_(Zulu).wav,isifundo ngokuvamile kufundiswa zonke izinto esithethe ngazo lapha ngokujulile ngokuvamile ngendlela yokukusebenzisa engokoqobo,isifundo ngokuvamile kufundiswa zonke izinto esithethe ngazo lapha ngokujulile ngokuvamile ngendlela yokukusebenzisa engokoqobo,"{'No Speech': [{'start': 0, 'end': 21024}, {'start': 60384, 'end': 77344}, {'start': 136160, 'end': 139296}, {'start': 241632, 'end': 255008}, {'start': 284128, 'end': 304461}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 73991, 'end': 82639}, {'start': 92889, 'end': 100576}, {'start': 102498, 'end': 112107}], 'Zulu': [{'start': 0, 'end': 73991}, {'start': 82639, 'end': 92889}, {'start': 100576, 'end': 102498}, {'start': 112107, 'end': 304461}]}",19.03
/your/path/to/generated/cs/samples/by/unicom/1579_Xhosa_Zulu_(Zulu).wav,iyaxwayisa mntu ongaqinisekisa ukuthi nanoma iyiphi inkambo eiraq okwamanje izoqeda impi yamahlelo ubudlova obukhulayo noma ukuthambekela ebuxakalaleni,iyaxwayisa mntu ongaqinisekisa ukuthi nanoma iyiphi inkambo eiraq okwamanje izoqeda impi yamahlelo ubudlova obukhulayo noma ukuthambekela ebuxakalaleni,"{'No Speech': [{'start': 0, 'end': 14880}, {'start': 30688, 'end': 43552}, {'start': 127456, 'end': 137760}, {'start': 157152, 'end': 164896}, {'start': 185312, 'end': 194592}, {'start': 213984, 'end': 236473}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 40054, 'end': 44860}], 'Zulu': [{'start': 0, 'end': 40054}, {'start': 44860, 'end': 236473}]}",14.78
/your/path/to/generated/cs/samples/by/unicom/1585_Xhosa_Zulu_(Xhosa).wav,ixesha elingaphezulu njengoko iqembu abatsha liqala ukuziqhelanisa nentlalo entsha baqala kancinci ukuye befana njengabanye iqembu,ixesha elingaphezulu njengoko iqembu abatsha liqala ukuziqhelanisa nentlalo entsha baqala kancinci ukuye befana njengabanye iqembu,"{'No Speech': [{'start': 0, 'end': 8224}, {'start': 93152, 'end': 97824}, {'start': 148448, 'end': 159568}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 38782, 'end': 44231}, {'start': 53205, 'end': 61859}], 'Zulu': [{'start': 0, 'end': 38782}, {'start': 44231, 'end': 53205}, {'start': 61859, 'end': 159568}]}",9.97
/your/path/to/generated/cs/samples/by/unicom/1589_Xhosa_Zulu_(Xhosa).wav,iimpawu ezichaza inkcubeko eyahlukileyo njengolwimi ubuhle inkolo ezopolitiko ezesondo indawo okanye indibaniselwano yezinto,iimpawu ezichaza inkcubeko eyahlukileyo njengolwimi ubuhle inkolo ezopolitiko ezesondo indawo okanye indibaniselwano yezinto,"{'No Speech': [{'start': 0, 'end': 9248}, {'start': 95200, 'end': 98848}, {'start': 131552, 'end': 136224}, {'start': 158176, 'end': 171457}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 68898, 'end': 77230}, {'start': 115365, 'end': 123056}], 'Zulu': [{'start': 0, 'end': 68898}, {'start': 77230, 'end': 115365}, {'start': 123056, 'end': 171457}]}",10.72
/your/path/to/generated/cs/samples/by/unicom/1591_Xhosa_Zulu_(Zulu).wav,usomlomo wendlu unewt gingrich umbusi wasetexas urick perry kanye nelungu lesishayamthetho lowesifazane michele bachmann bagqiba endaweni yesine yesihlanu kanye neyesithupha ngokulandelana,usomlomo wendlu unewt gingrich umbusi wasetexas urick perry kanye nelungu lesishayamthetho lowesifazane michele bachmann bagqiba endaweni yesine yesihlanu kanye neyesithupha ngokulandelana,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 19936, 'end': 26144}, {'start': 39904, 'end': 42528}, {'start': 56288, 'end': 65056}, {'start': 103392, 'end': 113184}, {'start': 181216, 'end': 190496}, {'start': 217568, 'end': 220704}, {'start': 283104, 'end': 306504}]}","{'Xhosa': [{'start': 0, 'end': 9609}, {'start': 158873, 'end': 178732}, {'start': 190904, 'end': 198591}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 9609, 'end': 158873}, {'start': 178732, 'end': 190904}, {'start': 198591, 'end': 306504}]}",19.16
/your/path/to/generated/cs/samples/by/unicom/1599_Xhosa_Zulu_(Zulu).wav,izidalwa ezazikhona zasekuqaleni azikashintshi basadinga uhlengahlengiso efana neyangaphambili,izidalwa ezazikhona zasekuqaleni azikashintshi basadinga uhlengahlengiso efana neyangaphambili,"{'No Speech': [{'start': 0, 'end': 23584}, {'start': 50656, 'end': 52768}, {'start': 62944, 'end': 65056}, {'start': 80352, 'end': 81952}, {'start': 141792, 'end': 161797}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 83370, 'end': 95234}, {'start': 98761, 'end': 117038}], 'Zulu': [{'start': 0, 'end': 83370}, {'start': 95234, 'end': 98761}, {'start': 117038, 'end': 161797}]}",10.11
/your/path/to/generated/cs/samples/by/unicom/1632_Xhosa_Zulu_(Xhosa).wav,abesifazane kufuneka baqonde ukuba iyantlukwano ngokwenkcubeko inokubangela oko bakuthathe njengokuhlukumeza kwaye akuqhelekanga ukulandelwa ukubanjwa ngengalo njl,abesifazane kufuneka baqonde ukuba iyantlukwano ngokwenkcubeko inokubangela oko bakuthathe njengokuhlukumeza kwaye akuqhelekanga ukulandelwa ukubanjwa ngengalo njl,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 112608, 'end': 122912}, {'start': 146912, 'end': 154656}, {'start': 178656, 'end': 182816}, {'start': 204768, 'end': 206368}, {'start': 234464, 'end': 239648}, {'start': 263136, 'end': 279011}]}","{'Xhosa': [{'start': 0, 'end': 13454}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 13454, 'end': 279011}]}",17.44
/your/path/to/generated/cs/samples/by/unicom/1633_Xhosa_Zulu_(Xhosa).wav,kule shuttle yothutho eguqukayo wonke umuntu ngandlela thile uqhagamshelene kunye nenkxaso inkqubo yothutho esekwe kwiimoto zabucala,kule shuttle yothutho eguqukayo wonke umuntu ngandlela thile uqhagamshelene kunye nenkxaso inkqubo yothutho esekwe kwiimoto zabucala,"{'No Speech': [{'start': 0, 'end': 14880}, {'start': 97760, 'end': 99872}, {'start': 159200, 'end': 166070}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 51607, 'end': 58018}], 'Zulu': [{'start': 0, 'end': 51607}, {'start': 58018, 'end': 166070}]}",10.38
/your/path/to/generated/cs/samples/by/unicom/1636_Xhosa_Zulu_(Xhosa).wav,amaspanish baqala ixesha lokuthathela kuwo amanye amazwe esathatha amakhulu ezintathu,amaspanish baqala ixesha lokuthathela kuwo amanye amazwe esathatha amakhulu ezintathu,"{'No Speech': [{'start': 0, 'end': 4128}, {'start': 86496, 'end': 90656}, {'start': 117728, 'end': 124459}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 18907, 'end': 31085}, {'start': 71144, 'end': 84925}, {'start': 91655, 'end': 106076}], 'Zulu': [{'start': 0, 'end': 18907}, {'start': 31085, 'end': 71144}, {'start': 84925, 'end': 91655}, {'start': 106076, 'end': 124459}]}",7.78
/your/path/to/generated/cs/samples/by/unicom/1639_Xhosa_Zulu_(Xhosa).wav,kuba abafundi bahlala bengabaphulaphuli abanento yokuthetha umbhali webhlogi uqalisa ukusebenzela ukuphucula indlela yokubhala ukuze akweme ukugxekwa,kuba abafundi bahlala bengabaphulaphuli abanento yokuthetha umbhali webhlogi uqalisa ukusebenzela ukuphucula indlela yokubhala ukuze akweme ukugxekwa,"{'No Speech': [{'start': 0, 'end': 14368}, {'start': 47584, 'end': 50208}, {'start': 100832, 'end': 106016}, {'start': 144352, 'end': 157728}, {'start': 228320, 'end': 237401}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 18900, 'end': 32995}, {'start': 189645, 'end': 201498}, {'start': 209827, 'end': 226485}], 'Zulu': [{'start': 0, 'end': 18900}, {'start': 32995, 'end': 189645}, {'start': 201498, 'end': 209827}, {'start': 226485, 'end': 237401}]}",14.84
/your/path/to/generated/cs/samples/by/unicom/1640_Xhosa_Zulu_(Zulu).wav,emigwaqweni enekhephu kanye nomkhithiko ukukhuhleka kuyabambezeleka futhi angeke ukwazi ukushayela njengalapho uhamba otiyeleni,emigwaqweni enekhephu kanye nomkhithiko ukukhuhleka kuyabambezeleka futhi angeke ukwazi ukushayela njengalapho uhamba otiyeleni,"{'No Speech': [{'start': 0, 'end': 23072}, {'start': 66016, 'end': 68640}, {'start': 136672, 'end': 139296}, {'start': 152544, 'end': 188361}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 34622, 'end': 42636}, {'start': 61230, 'end': 79824}], 'Zulu': [{'start': 0, 'end': 34622}, {'start': 42636, 'end': 61230}, {'start': 79824, 'end': 188361}]}",11.77
/your/path/to/generated/cs/samples/by/unicom/1642_Xhosa_Zulu_(Zulu).wav,izindleko zeenkcitho impiriyalizim basemelika lapho inqoba iiphilippines zakhokhelwa abantu basephilippines ngokwabo,izindleko zeenkcitho impiriyalizim basemelika lapho inqoba iiphilippines zakhokhelwa abantu basephilippines ngokwabo,"{'No Speech': [{'start': 0, 'end': 12832}, {'start': 149984, 'end': 165698}]}","{'Xhosa': [{'start': 0, 'end': 0}, {'start': 20843, 'end': 33029}, {'start': 33029, 'end': 51308}, {'start': 78886, 'end': 93637}], 'Zulu': [{'start': 0, 'end': 20843}, {'start': 33029, 'end': 33029}, {'start': 51308, 'end': 78886}, {'start': 93637, 'end': 165698}]}",10.36
/your/path/to/generated/cs/samples/by/unicom/1510_Shona_Zulu_(Zulu).wav,inhlangano yezizwe ezihlangene ifuna kuunganidza isikhwama sokusiza amazwe athintwe ukufudumala kwembulunga yonke ukuba abhekane namathonya,inhlangano yezizwe ezihlangene ifuna kuunganidza isikhwama sokusiza amazwe athintwe ukufudumala kwembulunga yonke ukuba abhekane namathonya,"{'No Speech': [{'start': 0, 'end': 22048}, {'start': 123872, 'end': 126496}, {'start': 164832, 'end': 166432}, {'start': 181728, 'end': 198392}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 62820, 'end': 73076}], 'Zulu': [{'start': 0, 'end': 62820}, {'start': 73076, 'end': 198392}]}",12.4
/your/path/to/generated/cs/samples/by/unicom/1511_Shona_Zulu_(Shona).wav,nenguva isipi mapurisa aiva nematiyegasi akapinda muegcekeni chacho ndokukandira iziboshwa matiyegasi,nenguva isipi mapurisa aiva nematiyegasi akapinda muegcekeni chacho ndokukandira iziboshwa matiyegasi,"{'No Speech': [{'start': 0, 'end': 47136}, {'start': 67552, 'end': 70176}, {'start': 90080, 'end': 95264}, {'start': 148448, 'end': 156704}, {'start': 179168, 'end': 181280}, {'start': 197600, 'end': 278268}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 128192, 'end': 139409}, {'start': 167612, 'end': 177547}], 'Zulu': [{'start': 0, 'end': 128192}, {'start': 139409, 'end': 167612}, {'start': 177547, 'end': 278268}]}",17.39
/your/path/to/generated/cs/samples/by/unicom/1513_Shona_Zulu_(Zulu).wav,iargentina inozivikanwa ngokuba nelinye lamaqembu kanye nvatambi bepolo abahamba phambili pasi rose,iargentina inozivikanwa ngokuba nelinye lamaqembu kanye nvatambi bepolo abahamba phambili pasi rose,"{'No Speech': [{'start': 0, 'end': 32288}, {'start': 143328, 'end': 167927}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 51620, 'end': 63804}, {'start': 94584, 'end': 102279}, {'start': 133059, 'end': 142678}], 'Zulu': [{'start': 0, 'end': 51620}, {'start': 63804, 'end': 94584}, {'start': 102279, 'end': 133059}, {'start': 142678, 'end': 167927}]}",10.5
/your/path/to/generated/cs/samples/by/unicom/1516_Shona_Zulu_(Shona).wav,tapota remekedzai nzvimbo ino neruremekedzo uye isithunzi hwainokodzera musaita majee nezveholocaust kana vanazi,tapota remekedzai nzvimbo ino neruremekedzo uye isithunzi hwainokodzera musaita majee nezveholocaust kana vanazi,"{'No Speech': [{'start': 0, 'end': 57376}, {'start': 65504, 'end': 77856}, {'start': 104928, 'end': 110624}, {'start': 127456, 'end': 130592}, {'start': 147936, 'end': 150048}, {'start': 163296, 'end': 175648}, {'start': 191968, 'end': 194080}, {'start': 212448, 'end': 218144}, {'start': 226272, 'end': 228384}, {'start': 239584, 'end': 292386}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 135868, 'end': 146763}], 'Zulu': [{'start': 0, 'end': 135868}, {'start': 146763, 'end': 292386}]}",18.27
/your/path/to/generated/cs/samples/by/unicom/1517_Shona_Zulu_(Shona).wav,dzidzo yemuai inosanganisira kugadzira imishini inoita kuti mabasa yenze zvisingadi maoko izvo zvinoda hunhu hweuchenjeri,dzidzo yemuai inosanganisira kugadzira imishini inoita kuti mabasa yenze zvisingadi maoko izvo zvinoda hunhu hweuchenjeri,"{'No Speech': [{'start': 0, 'end': 30240}, {'start': 134112, 'end': 140832}, {'start': 172000, 'end': 205636}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 75924, 'end': 89699}, {'start': 107319, 'end': 116930}], 'Zulu': [{'start': 0, 'end': 75924}, {'start': 89699, 'end': 107319}, {'start': 116930, 'end': 205636}]}",12.85
/your/path/to/generated/cs/samples/by/unicom/1518_Shona_Zulu_(Zulu).wav,lowo owayeyiphoyisa lasephilippines uthumbe izivakashi zasehong kong ngokuthumba bhazi lazo emanila guta guru yasephilippines,lowo owayeyiphoyisa lasephilippines uthumbe izivakashi zasehong kong ngokuthumba bhazi lazo emanila guta guru yasephilippines,"{'No Speech': [{'start': 0, 'end': 28704}, {'start': 97760, 'end': 106528}, {'start': 148960, 'end': 159264}, {'start': 192480, 'end': 206565}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 121457, 'end': 126264}, {'start': 160555, 'end': 169528}], 'Zulu': [{'start': 0, 'end': 121457}, {'start': 126264, 'end': 160555}, {'start': 169528, 'end': 206565}]}",12.91
/your/path/to/generated/cs/samples/by/unicom/1519_Shona_Zulu_(Zulu).wav,ezimweni eziningi ukubhalisa esifundweni sonyaka wokuphumula ngemva kwesikole kwelinye nyika empeleni kuthuthukisa amathuba akho okuya emfundweni ephakeme emuva ezweni lakini,ezimweni eziningi ukubhalisa esifundweni sonyaka wokuphumula ngemva kwesikole kwelinye nyika empeleni kuthuthukisa amathuba akho okuya emfundweni ephakeme emuva ezweni lakini,"{'No Speech': [{'start': 0, 'end': 21024}, {'start': 114144, 'end': 116256}, {'start': 182240, 'end': 183840}, {'start': 220640, 'end': 222240}, {'start': 234464, 'end': 247990}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 124321, 'end': 130089}], 'Zulu': [{'start': 0, 'end': 124321}, {'start': 130089, 'end': 247990}]}",15.5
/your/path/to/generated/cs/samples/by/unicom/1521_Shona_Zulu_(Shona).wav,chimutundumusere sithola chiri mudenga pachinowana mashoko chinobva siluthumela pasi sezvaari ipapo ipapo,chimutundumusere sithola chiri mudenga pachinowana mashoko chinobva siluthumela pasi sezvaari ipapo ipapo,"{'No Speech': [{'start': 0, 'end': 44064}, {'start': 101856, 'end': 109088}, {'start': 154592, 'end': 199878}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 66367, 'end': 73100}, {'start': 114780, 'end': 125360}], 'Zulu': [{'start': 0, 'end': 66367}, {'start': 73100, 'end': 114780}, {'start': 125360, 'end': 199878}]}",12.49
/your/path/to/generated/cs/samples/by/unicom/1528_Shona_Zulu_(Shona).wav,dzimwe imikhosi dzine nzvimbo dzezokukanisa dzakagadzirirwa mhuri dzine vana vadiki,dzimwe imikhosi dzine nzvimbo dzezokukanisa dzakagadzirirwa mhuri dzine vana vadiki,"{'No Speech': [{'start': 0, 'end': 37408}, {'start': 55776, 'end': 63008}, {'start': 93152, 'end': 97824}, {'start': 135648, 'end': 183903}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 42660, 'end': 54528}, {'start': 80188, 'end': 91415}], 'Zulu': [{'start': 0, 'end': 42660}, {'start': 54528, 'end': 80188}, {'start': 91415, 'end': 183903}]}",11.49
/your/path/to/generated/cs/samples/by/unicom/1530_Shona_Zulu_(Zulu).wav,beyihlelelwa ukunqunywa musi wechipiri kodwa zvakazorambwa ngemva kwesinqumo senkantolo sezimo eziphuthumayo,beyihlelelwa ukunqunywa musi wechipiri kodwa zvakazorambwa ngemva kwesinqumo senkantolo sezimo eziphuthumayo,"{'No Speech': [{'start': 0, 'end': 15392}, {'start': 79328, 'end': 87072}, {'start': 137184, 'end': 140320}, {'start': 150496, 'end': 166998}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 39434, 'end': 53862}, {'start': 65083, 'end': 77907}], 'Zulu': [{'start': 0, 'end': 39434}, {'start': 53862, 'end': 65083}, {'start': 77907, 'end': 166998}]}",10.44
/your/path/to/generated/cs/samples/by/unicom/1531_Shona_Zulu_(Shona).wav,iziqhingi zvekumabvazuva kweafrica zviri kuindian ocean kumahombekombe ari kumabvazuva kweafrica,iziqhingi zvekumabvazuva kweafrica zviri kuindian ocean kumahombekombe ari kumabvazuva kweafrica,"{'No Speech': [{'start': 4576, 'end': 6176}, {'start': 63968, 'end': 70688}, {'start': 116704, 'end': 162354}]}","{'Shona': [{'start': 0, 'end': 12508}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 12508, 'end': 162354}]}",10.15
/your/path/to/generated/cs/samples/by/unicom/1533_Shona_Zulu_(Shona).wav,mafomati mazhinji akajairika aps iqoqo yemafomati eaps semuenzaniso akaenzana kana kunyatsofungidzira pedyo nechokwadi chiyero ichi chekugoverana,mafomati mazhinji akajairika aps iqoqo yemafomati eaps semuenzaniso akaenzana kana kunyatsofungidzira pedyo nechokwadi chiyero ichi chekugoverana,"{'No Speech': [{'start': 0, 'end': 22048}, {'start': 58336, 'end': 69152}, {'start': 83424, 'end': 87072}, {'start': 119264, 'end': 127008}, {'start': 145376, 'end': 154656}, {'start': 169440, 'end': 173088}, {'start': 202720, 'end': 205856}, {'start': 254432, 'end': 299074}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 80441, 'end': 94222}], 'Zulu': [{'start': 0, 'end': 80441}, {'start': 94222, 'end': 299074}]}",18.69
/your/path/to/generated/cs/samples/by/unicom/1534_Shona_Zulu_(Shona).wav,kusanganisira nekusabatana kwayo timbuktu seyisetshenziswa seyisetshenziswa sedimikira reamazwe dzekunze dzirikure,kusanganisira nekusabatana kwayo timbuktu seyisetshenziswa seyisetshenziswa sedimikira reamazwe dzekunze dzirikure,"{'No Speech': [{'start': 0, 'end': 33824}, {'start': 69600, 'end': 78368}, {'start': 92640, 'end': 109088}, {'start': 140768, 'end': 143392}, {'start': 167904, 'end': 171552}, {'start': 183776, 'end': 185376}, {'start': 197600, 'end': 242788}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 109582, 'end': 123681}, {'start': 125283, 'end': 139382}, {'start': 159248, 'end': 166618}], 'Zulu': [{'start': 0, 'end': 109582}, {'start': 123681, 'end': 125283}, {'start': 139382, 'end': 159248}, {'start': 166618, 'end': 242788}]}",15.17
/your/path/to/generated/cs/samples/by/unicom/1535_Shona_Zulu_(Zulu).wav,isebenzisa ubuchwepheshe obusekelwe esiphuphuthekini kunobuchwepheshe bakudala obusekelwe kuymaradar yaphansi inoita abalawuli bezinto ezihamba emoyeni ukuthola indawo indiza ekuyo ngokunemba okukhulu nokunika vatyairi vendege ukwaziswa okunembe kakhudlwana,isebenzisa ubuchwepheshe obusekelwe esiphuphuthekini kunobuchwepheshe bakudala obusekelwe kuymaradar yaphansi inoita abalawuli bezinto ezihamba emoyeni ukuthola indawo indiza ekuyo ngokunemba okukhulu nokunika vatyairi vendege ukwaziswa okunembe kakhudlwana,"{'No Speech': [{'start': 0, 'end': 27168}, {'start': 52704, 'end': 54816}, {'start': 89568, 'end': 96800}, {'start': 131040, 'end': 140320}, {'start': 187360, 'end': 193056}, {'start': 208864, 'end': 216608}, {'start': 269280, 'end': 270880}, {'start': 289248, 'end': 293920}, {'start': 308192, 'end': 309792}, {'start': 315872, 'end': 323616}, {'start': 350176, 'end': 351776}, {'start': 375264, 'end': 382496}, {'start': 401888, 'end': 414616}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 154995, 'end': 163961}, {'start': 179013, 'end': 185097}, {'start': 332087, 'end': 348740}], 'Zulu': [{'start': 0, 'end': 154995}, {'start': 163961, 'end': 179013}, {'start': 185097, 'end': 332087}, {'start': 348740, 'end': 414616}]}",25.91
/your/path/to/generated/cs/samples/by/unicom/1537_Shona_Zulu_(Zulu).wav,unokwanisa imibhoshongo enxantathu ebumnyameni futhi ungawabona lapho kuthulile ngaphambi kokuqala kuratidzira,unokwanisa imibhoshongo enxantathu ebumnyameni futhi ungawabona lapho kuthulile ngaphambi kokuqala kuratidzira,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 110560, 'end': 127246}]}","{'Shona': [{'start': 0, 'end': 8980}, {'start': 104224, 'end': 109355}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 8980, 'end': 104224}, {'start': 109355, 'end': 127246}]}",7.95
/your/path/to/generated/cs/samples/by/unicom/1539_Shona_Zulu_(Shona).wav,vanhu verudzi rudiki avamise ukubonakalisa kwavanobva kuburikidza nemaitiro avo akasiyana neevamwe izvo zvinosanganisira hembe dzavanopfeka zvinhu zvavanowanzoita kana matauriro avo nezvimwewo,vanhu verudzi rudiki avamise ukubonakalisa kwavanobva kuburikidza nemaitiro avo akasiyana neevamwe izvo zvinosanganisira hembe dzavanopfeka zvinhu zvavanowanzoita kana matauriro avo nezvimwewo,"{'No Speech': [{'start': 0, 'end': 51744}, {'start': 77280, 'end': 80416}, {'start': 116704, 'end': 123936}, {'start': 170464, 'end': 182304}, {'start': 229344, 'end': 239136}, {'start': 264672, 'end': 268320}, {'start': 289248, 'end': 291872}, {'start': 304608, 'end': 364461}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 80742, 'end': 104452}], 'Zulu': [{'start': 0, 'end': 80742}, {'start': 104452, 'end': 364461}]}",22.78
/your/path/to/generated/cs/samples/by/unicom/1545_Shona_Zulu_(Zulu).wav,ukhari yakaita manzi noma yakaoma kuya ngesikali smvura,ukhari yakaita manzi noma yakaoma kuya ngesikali smvura,"{'No Speech': [{'start': 0, 'end': 22048}, {'start': 49120, 'end': 51744}, {'start': 68576, 'end': 76832}, {'start': 98272, 'end': 126689}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 33366, 'end': 40745}, {'start': 40745, 'end': 46199}, {'start': 57428, 'end': 67053}], 'Zulu': [{'start': 0, 'end': 33366}, {'start': 40745, 'end': 40745}, {'start': 46199, 'end': 57428}, {'start': 67053, 'end': 126689}]}",7.92
/your/path/to/generated/cs/samples/by/unicom/1547_Shona_Zulu_(Zulu).wav,inhk ibike nokuthi isifunda sesikhungo samandla yenyukiriya ikashiwazaki karawa eniigata besisebenza ngokuvamile,inhk ibike nokuthi isifunda sesikhungo samandla yenyukiriya ikashiwazaki karawa eniigata besisebenza ngokuvamile,"{'No Speech': [{'start': 0, 'end': 13856}, {'start': 67552, 'end': 70176}, {'start': 138208, 'end': 146976}, {'start': 162784, 'end': 172064}, {'start': 198624, 'end': 206880}, {'start': 226272, 'end': 235552}, {'start': 250848, 'end': 264894}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 90025, 'end': 104121}], 'Zulu': [{'start': 0, 'end': 90025}, {'start': 104121, 'end': 264894}]}",16.56
/your/path/to/generated/cs/samples/by/unicom/1548_Shona_Zulu_(Shona).wav,paunochaya ucingo kumunhu ari kure zvezviuru zvemakiromita unenge usebenzisa satellite,paunochaya ucingo kumunhu ari kure zvezviuru zvemakiromita unenge usebenzisa satellite,"{'No Speech': [{'start': 0, 'end': 52768}, {'start': 93664, 'end': 96288}, {'start': 127456, 'end': 136224}, {'start': 186848, 'end': 244460}]}","{'Shona': [{'start': 0, 'end': 0}, {'start': 63825, 'end': 72163}, {'start': 144327, 'end': 153949}], 'Zulu': [{'start': 0, 'end': 63825}, {'start': 72163, 'end': 144327}, {'start': 153949, 'end': 244460}]}",15.28
