filename,start,end,flag,vad flag
M040.wav,8160000,8320000,"{'L1': [{'start': 8160000, 'end': 8194624}, {'start': 8199600, 'end': 8320000}], 'L2': [{'start': 8176896, 'end': 8182096}, {'start': 8194624, 'end': 8199600}]}","{'No Speech': [{'start': 144352, 'end': 148512}]}"
B036.wav,15840000,16000000,"{'L2': [{'start': 15840000, 'end': 15849360}, {'start': 15856928, 'end': 15865360}, {'start': 15880496, 'end': 15908736}, {'start': 15921488, 'end': 15953888}, {'start': 15960720, 'end': 15965248}], 'L1': [{'start': 15849360, 'end': 15856928}, {'start': 15865360, 'end': 15880496}, {'start': 15908736, 'end': 15921488}, {'start': 15953888, 'end': 15960720}, {'start': 15965248, 'end': 16000000}]}","{'No Speech': [{'start': 0, 'end': 2080}]}"
B026.wav,27520000,27680000,"{'L2': [{'start': 27520000, 'end': 27582256}], 'L1': [{'start': 27582256, 'end': 27680000}]}","{'No Speech': [{'start': 0, 'end': 22048}, {'start': 140768, 'end': 151584}]}"
M031.wav,17760000,17920000,"{'L1': [{'start': 17771184, 'end': 17778320}, {'start': 17810976, 'end': 17815952}, {'start': 17895984, 'end': 17904192}], 'L2': [{'start': 17778320, 'end': 17810976}, {'start': 17815952, 'end': 17841984}, {'start': 17853936, 'end': 17865648}, {'start': 17874304, 'end': 17895984}, {'start': 17904192, 'end': 17920000}], 'No Speech': [{'start': 17760000, 'end': 17771184}, {'start': 17815952, 'end': 17815952}, {'start': 17841984, 'end': 17853936}, {'start': 17865648, 'end': 17874304}]}","{'No Speech': [{'start': 13280, 'end': 14880}, {'start': 86496, 'end': 94240}, {'start': 109024, 'end': 112672}]}"
B042.wav,41920000,42080000,"{'L2': [{'start': 41920000, 'end': 41935280}, {'start': 41953456, 'end': 41957344}, {'start': 41963824, 'end': 41972480}, {'start': 41978096, 'end': 41985232}], 'L1': [{'start': 41935280, 'end': 41953456}, {'start': 41953648, 'end': 41968544}, {'start': 41972480, 'end': 41978096}, {'start': 41992592, 'end': 42080000}], 'No Speech': [{'start': 41985232, 'end': 41992592}]}","{'No Speech': [{'start': 0, 'end': 35360}, {'start': 66528, 'end': 73760}, {'start': 155616, 'end': 160000}]}"
M039.wav,14080000,14240000,"{'L1': [{'start': 14080000, 'end': 14082848}, {'start': 14098208, 'end': 14107936}, {'start': 14126736, 'end': 14240000}], 'No Speech': [{'start': 14082848, 'end': 14098208}, {'start': 14107936, 'end': 14126736}]}","{'No Speech': [{'start': 0, 'end': 28192}, {'start': 35808, 'end': 48672}, {'start': 114144, 'end': 117280}]}"
B044.wav,20800000,20960000,"{'L1': [{'start': 20800000, 'end': 20804080}, {'start': 20834400, 'end': 20846928}, {'start': 20858944, 'end': 20869424}, {'start': 20877200, 'end': 20896240}, {'start': 20897264, 'end': 20905696}, {'start': 20906176, 'end': 20913312}, {'start': 20920016, 'end': 20926720}, {'start': 20930240, 'end': 20952512}, {'start': 20953312, 'end': 20960000}], 'L2': [{'start': 20804080, 'end': 20834400}, {'start': 20846928, 'end': 20858944}, {'start': 20859232, 'end': 20879104}, {'start': 20913312, 'end': 20920016}], 'No Speech': [{'start': 20896240, 'end': 20897264}, {'start': 20905696, 'end': 20906176}, {'start': 20926720, 'end': 20930240}, {'start': 20952512, 'end': 20953312}]}","{'No Speech': [{'start': 0, 'end': 544}, {'start': 55776, 'end': 59424}, {'start': 95712, 'end': 106528}, {'start': 127968, 'end': 153120}]}"
M039.wav,25120000,25280000,"{'L2': [{'start': 25120000, 'end': 25120800}, {'start': 25132416, 'end': 25193888}, {'start': 25220048, 'end': 25223504}, {'start': 25226752, 'end': 25228704}, {'start': 25236256, 'end': 25280000}], 'L1': [{'start': 25183216, 'end': 25187552}, {'start': 25188624, 'end': 25220048}, {'start': 25223504, 'end': 25226752}, {'start': 25228704, 'end': 25236256}], 'No Speech': [{'start': 25120800, 'end': 25132416}, {'start': 25223504, 'end': 25223504}]}","{'No Speech': [{'start': 0, 'end': 14880}, {'start': 75744, 'end': 79392}]}"
B026.wav,6720000,6880000,"{'L1': [{'start': 6720000, 'end': 6851280}, {'start': 6863120, 'end': 6875680}], 'L2': [{'start': 6851280, 'end': 6863120}, {'start': 6875680, 'end': 6880000}]}","{'No Speech': [{'start': 0, 'end': 7200}, {'start': 130528, 'end': 132640}]}"
B042.wav,20800000,20960000,"{'L1': [{'start': 20800000, 'end': 20960000}]}","{'No Speech': [{'start': 0, 'end': 7712}, {'start': 75232, 'end': 94752}, {'start': 144864, 'end': 146464}]}"
M039.wav,5600000,5760000,"{'L2': [{'start': 5602400, 'end': 5608512}, {'start': 5622352, 'end': 5624256}, {'start': 5634192, 'end': 5643536}, {'start': 5657536, 'end': 5672880}, {'start': 5677616, 'end': 5686912}, {'start': 5700112, 'end': 5702912}, {'start': 5705952, 'end': 5745360}], 'L1': [{'start': 5624256, 'end': 5634192}, {'start': 5686912, 'end': 5700112}, {'start': 5702912, 'end': 5705952}, {'start': 5753424, 'end': 5760000}], 'No Speech': [{'start': 5600000, 'end': 5602400}, {'start': 5608512, 'end': 5622352}, {'start': 5643536, 'end': 5657536}, {'start': 5672880, 'end': 5677616}, {'start': 5745360, 'end': 5753424}]}","{'No Speech': [{'start': 0, 'end': 3616}, {'start': 18912, 'end': 22048}, {'start': 49632, 'end': 57376}, {'start': 68064, 'end': 77344}, {'start': 85984, 'end': 91680}, {'start': 134112, 'end': 155168}]}"
B042.wav,28480000,28640000,"{'L2': [{'start': 28480000, 'end': 28488576}, {'start': 28491824, 'end': 28500032}, {'start': 28536576, 'end': 28565776}, {'start': 28571824, 'end': 28602960}], 'L1': [{'start': 28488576, 'end': 28491824}, {'start': 28500032, 'end': 28507600}, {'start': 28514096, 'end': 28536576}, {'start': 28565776, 'end': 28571824}, {'start': 28602960, 'end': 28640000}], 'No Speech': [{'start': 28488576, 'end': 28488576}, {'start': 28507600, 'end': 28514096}]}","{'No Speech': [{'start': 0, 'end': 21024}, {'start': 32224, 'end': 33824}, {'start': 125920, 'end': 135712}, {'start': 146400, 'end': 160000}]}"
M020.wav,3040000,3200000,"{'L2': [{'start': 3040000, 'end': 3067392}, {'start': 3070928, 'end': 3100768}, {'start': 3103360, 'end': 3135712}, {'start': 3140896, 'end': 3169664}, {'start': 3175296, 'end': 3179184}, {'start': 3182416, 'end': 3200000}], 'L1': [{'start': 3100768, 'end': 3103360}], 'No Speech': [{'start': 3067392, 'end': 3070928}, {'start': 3135712, 'end': 3140896}, {'start': 3169664, 'end': 3175296}, {'start': 3179184, 'end': 3182416}]}","{'No Speech': [{'start': 0, 'end': 18976}, {'start': 54752, 'end': 59424}, {'start': 74208, 'end': 77856}, {'start': 87008, 'end': 90656}, {'start': 98784, 'end': 100896}, {'start': 134112, 'end': 142368}]}"
M020.wav,9760000,9920000,"{'L2': [{'start': 9760000, 'end': 9773056}, {'start': 9847712, 'end': 9920000}], 'No Speech': [{'start': 9773056, 'end': 9847712}]}","{'No Speech': [{'start': 0, 'end': 91168}, {'start': 125408, 'end': 141344}]}"
B026.wav,5760000,5920000,"{'L1': [{'start': 5760000, 'end': 5920000}]}","{'No Speech': [{'start': 0, 'end': 3616}, {'start': 27104, 'end': 34848}, {'start': 57312, 'end': 62496}, {'start': 113120, 'end': 116768}]}"
M027.wav,4640000,4800000,"{'L2': [{'start': 4640000, 'end': 4721504}, {'start': 4727120, 'end': 4798480}], 'L1': [{'start': 4666256, 'end': 4685968}, {'start': 4721504, 'end': 4727120}, {'start': 4798480, 'end': 4800000}]}","{'No Speech': [{'start': 0, 'end': 2080}, {'start': 36320, 'end': 38944}, {'start': 93664, 'end': 107040}]}"
M020.wav,4000000,4160000,"{'L2': [{'start': 4000000, 'end': 4063056}, {'start': 4118848, 'end': 4160000}], 'L1': [{'start': 4063056, 'end': 4118848}]}","{'No Speech': [{'start': 0, 'end': 16416}, {'start': 53216, 'end': 64032}, {'start': 91104, 'end': 94752}, {'start': 109024, 'end': 119328}]}"
B047.wav,8480000,8640000,"{'L1': [{'start': 8480000, 'end': 8523232}, {'start': 8535248, 'end': 8540720}, {'start': 8550880, 'end': 8556928}, {'start': 8564720, 'end': 8640000}], 'L2': [{'start': 8540720, 'end': 8550880}], 'No Speech': [{'start': 8523232, 'end': 8535248}, {'start': 8556928, 'end': 8564720}]}","{'No Speech': [{'start': 0, 'end': 4640}, {'start': 23008, 'end': 29216}, {'start': 45024, 'end': 54816}, {'start': 130016, 'end': 134176}]}"
B022.wav,30400000,30560000,"{'L1': [{'start': 30400000, 'end': 30416160}, {'start': 30438576, 'end': 30560000}], 'L2': [{'start': 30416160, 'end': 30441664}, {'start': 30513760, 'end': 30527376}, {'start': 30553552, 'end': 30559168}]}","{'No Speech': [{'start': 0, 'end': 8224}, {'start': 24032, 'end': 26656}, {'start': 94688, 'end': 97312}]}"
B038.wav,5600000,5760000,"{'L1': [{'start': 5600000, 'end': 5606352}, {'start': 5616352, 'end': 5623712}, {'start': 5631728, 'end': 5672480}, {'start': 5682512, 'end': 5760000}], 'L2': [{'start': 5612032, 'end': 5616352}, {'start': 5623712, 'end': 5632352}, {'start': 5648160, 'end': 5655936}, {'start': 5675616, 'end': 5679296}, {'start': 5711872, 'end': 5716848}, {'start': 5749712, 'end': 5754896}], 'No Speech': [{'start': 5606352, 'end': 5612032}, {'start': 5672480, 'end': 5675616}, {'start': 5679296, 'end': 5682512}]}","{'No Speech': [{'start': 5600, 'end': 12320}, {'start': 32224, 'end': 38944}, {'start': 74720, 'end': 82976}, {'start': 151008, 'end': 160000}]}"
B021.wav,22560000,22720000,"{'L2': [{'start': 22560000, 'end': 22565568}, {'start': 22569024, 'end': 22579344}], 'L1': [{'start': 22565568, 'end': 22569024}, {'start': 22579344, 'end': 22699056}, {'start': 22700032, 'end': 22720000}], 'No Speech': [{'start': 22699056, 'end': 22700032}]}","{'No Speech': [{'start': 7648, 'end': 14880}, {'start': 30688, 'end': 47648}, {'start': 139744, 'end': 141344}]}"
B026.wav,21120000,21280000,"{'L1': [{'start': 21120000, 'end': 21172128}, {'start': 21276768, 'end': 21280000}], 'L2': [{'start': 21172128, 'end': 21276768}]}","{'No Speech': [{'start': 0, 'end': 2080}, {'start': 50144, 'end': 54304}, {'start': 124384, 'end': 126496}, {'start': 158176, 'end': 160000}]}"
B038.wav,26720000,26880000,"{'L2': [{'start': 26720000, 'end': 26730000}, {'start': 26735760, 'end': 26765328}, {'start': 26774944, 'end': 26786192}, {'start': 26794832, 'end': 26801104}, {'start': 26808016, 'end': 26829104}, {'start': 26834288, 'end': 26880000}], 'L1': [{'start': 26728224, 'end': 26735760}, {'start': 26786192, 'end': 26794832}, {'start': 26801104, 'end': 26808016}, {'start': 26829104, 'end': 26834288}, {'start': 26863904, 'end': 26869744}, {'start': 26877584, 'end': 26880000}], 'No Speech': [{'start': 26765328, 'end': 26774944}]}","{'No Speech': [{'start': 45536, 'end': 56864}]}"
B014.wav,24320000,24480000,"{'L1': [{'start': 24320000, 'end': 24446560}, {'start': 24453952, 'end': 24480000}], 'L2': [{'start': 24366544, 'end': 24388656}, {'start': 24450320, 'end': 24465440}], 'No Speech': [{'start': 24446560, 'end': 24450320}]}","{'No Speech': [{'start': 0, 'end': 14880}, {'start': 63456, 'end': 68640}, {'start': 73696, 'end': 77344}, {'start': 97248, 'end': 98848}, {'start': 113632, 'end': 115744}, {'start': 124896, 'end': 133664}]}"
M039.wav,26560000,26720000,"{'L2': [{'start': 26560000, 'end': 26561584}, {'start': 26661408, 'end': 26673744}], 'L1': [{'start': 26560000, 'end': 26661408}, {'start': 26673744, 'end': 26720000}]}","{'No Speech': [{'start': 46560, 'end': 54816}, {'start': 154592, 'end': 160000}]}"
M023.wav,24160000,24320000,"{'L3': [{'start': 24160000, 'end': 24175328}, {'start': 24193344, 'end': 24222896}, {'start': 24233744, 'end': 24244704}, {'start': 24252944, 'end': 24266432}, {'start': 24272048, 'end': 24278928}, {'start': 24290912, 'end': 24297360}, {'start': 24307792, 'end': 24320000}], 'L1': [{'start': 24160000, 'end': 24162320}, {'start': 24175328, 'end': 24192272}, {'start': 24222912, 'end': 24233760}, {'start': 24244704, 'end': 24252944}, {'start': 24266432, 'end': 24272048}, {'start': 24297360, 'end': 24307776}, {'start': 24315296, 'end': 24319664}], 'No Speech': [{'start': 24192272, 'end': 24193344}, {'start': 24222896, 'end': 24222912}, {'start': 24278928, 'end': 24290912}, {'start': 24307776, 'end': 24307792}]}","{'No Speech': [{'start': 0, 'end': 4640}, {'start': 120288, 'end': 132640}]}"
M019.wav,6720000,6880000,"{'L2': [{'start': 6720000, 'end': 6880000}], 'L1': [{'start': 6733168, 'end': 6742496}, {'start': 6777248, 'end': 6779920}]}",{'No Speech': []}
B044.wav,57440000,57600000,"{'L2': [{'start': 57440000, 'end': 57441728}, {'start': 57452112, 'end': 57457088}, {'start': 57461296, 'end': 57539264}], 'L1': [{'start': 57441728, 'end': 57452112}, {'start': 57457088, 'end': 57462928}, {'start': 57527616, 'end': 57584480}]}","{'No Speech': [{'start': 0, 'end': 2592}, {'start': 51680, 'end': 55328}, {'start': 139232, 'end': 155872}]}"
M030.wav,13280000,13440000,"{'L2': [{'start': 13280000, 'end': 13290848}, {'start': 13294528, 'end': 13301024}, {'start': 13307936, 'end': 13331936}, {'start': 13333824, 'end': 13343568}, {'start': 13350480, 'end': 13354800}, {'start': 13362208, 'end': 13400000}, {'start': 13401984, 'end': 13406320}, {'start': 13408432, 'end': 13413968}, {'start': 13422752, 'end': 13428160}, {'start': 13429856, 'end': 13439152}], 'L1': [{'start': 13290848, 'end': 13294528}, {'start': 13301024, 'end': 13307936}, {'start': 13343568, 'end': 13350480}, {'start': 13393968, 'end': 13401984}, {'start': 13419712, 'end': 13422752}, {'start': 13428160, 'end': 13440000}], 'No Speech': [{'start': 13331936, 'end': 13333824}, {'start': 13354800, 'end': 13362208}, {'start': 13406320, 'end': 13408432}, {'start': 13413968, 'end': 13419712}]}","{'No Speech': [{'start': 0, 'end': 1568}, {'start': 29664, 'end': 32288}, {'start': 37856, 'end': 40992}, {'start': 68064, 'end': 82976}, {'start': 137696, 'end': 139808}, {'start': 148960, 'end': 150560}]}"
B042.wav,13920000,14080000,"{'L1': [{'start': 13920000, 'end': 13963184}, {'start': 13965808, 'end': 14080000}], 'No Speech': [{'start': 13963184, 'end': 13965808}]}","{'No Speech': [{'start': 42976, 'end': 45088}, {'start': 89568, 'end': 91680}, {'start': 116192, 'end': 123936}]}"
B044.wav,46400000,46560000,"{'L1': [{'start': 46400000, 'end': 46533504}], 'L2': [{'start': 46533504, 'end': 46560000}]}","{'No Speech': [{'start': 0, 'end': 55840}, {'start': 69088, 'end': 79392}, {'start': 94176, 'end': 99360}, {'start': 115168, 'end': 127520}, {'start': 135136, 'end': 145952}]}"
B047.wav,25120000,25280000,"{'L2': [{'start': 25120000, 'end': 25129808}, {'start': 25136080, 'end': 25154896}, {'start': 25162464, 'end': 25185808}, {'start': 25202032, 'end': 25210672}, {'start': 25216736, 'end': 25251632}], 'L1': [{'start': 25129808, 'end': 25136080}, {'start': 25154896, 'end': 25162464}, {'start': 25174144, 'end': 25177392}, {'start': 25185424, 'end': 25202032}, {'start': 25210672, 'end': 25216736}, {'start': 25223872, 'end': 25236192}, {'start': 25245488, 'end': 25280000}], 'No Speech': [{'start': 25216736, 'end': 25216736}]}","{'No Speech': [{'start': 0, 'end': 1568}, {'start': 70624, 'end': 82464}, {'start': 131040, 'end': 136736}]}"
B042.wav,37760000,37920000,"{'L1': [{'start': 37760000, 'end': 37761664}, {'start': 37771168, 'end': 37777664}, {'start': 37780688, 'end': 37786304}, {'start': 37791712, 'end': 37802304}, {'start': 37806848, 'end': 37816576}, {'start': 37828352, 'end': 37834624}, {'start': 37843824, 'end': 37897104}, {'start': 37905008, 'end': 37916048}], 'L2': [{'start': 37761664, 'end': 37771168}, {'start': 37777664, 'end': 37780688}, {'start': 37786304, 'end': 37791712}, {'start': 37802304, 'end': 37806848}, {'start': 37816576, 'end': 37823504}, {'start': 37837984, 'end': 37843824}, {'start': 37893552, 'end': 37905008}, {'start': 37916048, 'end': 37920000}], 'No Speech': [{'start': 37823504, 'end': 37828352}, {'start': 37834624, 'end': 37837984}]}","{'No Speech': [{'start': 32736, 'end': 35872}, {'start': 64992, 'end': 78368}, {'start': 87008, 'end': 92704}, {'start': 109536, 'end': 114720}, {'start': 125408, 'end': 129056}]}"
M037.wav,3520000,3680000,"{'L1': [{'start': 3520000, 'end': 3520080}, {'start': 3533280, 'end': 3539104}, {'start': 3588080, 'end': 3595104}], 'L2': [{'start': 3520080, 'end': 3533280}, {'start': 3539104, 'end': 3554000}, {'start': 3566320, 'end': 3588080}, {'start': 3616944, 'end': 3625376}, {'start': 3627936, 'end': 3680000}], 'No Speech': [{'start': 3554000, 'end': 3566320}, {'start': 3595104, 'end': 3616944}, {'start': 3625376, 'end': 3627936}]}","{'No Speech': [{'start': 0, 'end': 1056}, {'start': 53728, 'end': 57376}, {'start': 121312, 'end': 125472}, {'start': 152544, 'end': 155168}]}"
B025.wav,13920000,14080000,"{'L2': [{'start': 13920000, 'end': 14080000}]}","{'No Speech': [{'start': 8160, 'end': 11808}, {'start': 26080, 'end': 30240}, {'start': 104416, 'end': 110624}, {'start': 118240, 'end': 128032}, {'start': 138720, 'end': 143392}, {'start': 148960, 'end': 160000}]}"
M033.wav,15520000,15680000,"{'L2': [{'start': 15520000, 'end': 15523328}, {'start': 15535008, 'end': 15557504}, {'start': 15577472, 'end': 15677664}], 'L1': [{'start': 15523232, 'end': 15536192}, {'start': 15557504, 'end': 15577472}, {'start': 15594032, 'end': 15596400}, {'start': 15651760, 'end': 15656944}], 'No Speech': [{'start': 15677664, 'end': 15680000}]}","{'No Speech': [{'start': 0, 'end': 7200}, {'start': 36320, 'end': 42016}, {'start': 49120, 'end': 64544}, {'start': 130528, 'end': 139808}]}"
B034.wav,14720000,14880000,"{'L2': [{'start': 14724160, 'end': 14767632}, {'start': 14818880, 'end': 14827088}, {'start': 14839632, 'end': 14842032}, {'start': 14847216, 'end': 14856528}, {'start': 14862128, 'end': 14880000}], 'L1': [{'start': 14767632, 'end': 14805872}, {'start': 14806768, 'end': 14818880}, {'start': 14827088, 'end': 14839632}, {'start': 14842032, 'end': 14847216}, {'start': 14856528, 'end': 14862128}], 'No Speech': [{'start': 14720000, 'end': 14724160}, {'start': 14805872, 'end': 14806768}]}","{'No Speech': [{'start': 0, 'end': 23072}, {'start': 45536, 'end': 48160}, {'start': 85472, 'end': 88608}, {'start': 108512, 'end': 112160}]}"
M019.wav,17280000,17440000,"{'L1': [{'start': 17280000, 'end': 17311760}, {'start': 17327744, 'end': 17440000}], 'L2': [{'start': 17309760, 'end': 17314640}, {'start': 17355424, 'end': 17363728}, {'start': 17431728, 'end': 17439776}], 'No Speech': [{'start': 17314640, 'end': 17327744}]}","{'No Speech': [{'start': 0, 'end': 4128}, {'start': 16864, 'end': 22560}, {'start': 37856, 'end': 48160}]}"
B024.wav,5280000,5440000,"{'L2': [{'start': 5280000, 'end': 5290336}, {'start': 5293904, 'end': 5333584}, {'start': 5345280, 'end': 5426576}, {'start': 5433536, 'end': 5440000}], 'L1': [{'start': 5290336, 'end': 5293904}, {'start': 5333584, 'end': 5349088}, {'start': 5383104, 'end': 5388944}, {'start': 5418432, 'end': 5440000}]}",{'No Speech': []}
B047.wav,27520000,27680000,"{'L2': [{'start': 27520000, 'end': 27523104}, {'start': 27526176, 'end': 27538064}, {'start': 27543904, 'end': 27560976}, {'start': 27587792, 'end': 27589504}, {'start': 27593840, 'end': 27598608}], 'L1': [{'start': 27538064, 'end': 27543904}, {'start': 27589504, 'end': 27593840}, {'start': 27598608, 'end': 27680000}], 'No Speech': [{'start': 27523104, 'end': 27526176}, {'start': 27560976, 'end': 27587792}]}","{'No Speech': [{'start': 0, 'end': 7712}, {'start': 27616, 'end': 40992}, {'start': 59360, 'end': 67616}, {'start': 79840, 'end': 95264}, {'start': 112096, 'end': 119328}, {'start': 140768, 'end': 160000}]}"
M020.wav,27840000,28000000,"{'L2': [{'start': 27840000, 'end': 28000000}]}","{'No Speech': [{'start': 0, 'end': 27680}, {'start': 57824, 'end': 60448}, {'start': 69600, 'end': 72736}, {'start': 88032, 'end': 102432}]}"
B038.wav,640000,800000,"{'L2': [{'start': 640000, 'end': 759264}, {'start': 766416, 'end': 800000}], 'L1': [{'start': 759264, 'end': 766416}], 'No Speech': [{'start': 759264, 'end': 759264}]}","{'No Speech': [{'start': 0, 'end': 9248}, {'start': 33760, 'end': 39456}, {'start': 65504, 'end': 72736}, {'start': 93664, 'end': 106528}, {'start': 119264, 'end': 121376}]}"
B038.wav,1280000,1440000,"{'L2': [{'start': 1280000, 'end': 1323024}, {'start': 1332016, 'end': 1414864}, {'start': 1421568, 'end': 1440000}], 'L1': [{'start': 1323024, 'end': 1332016}, {'start': 1414864, 'end': 1421568}], 'No Speech': [{'start': 1332016, 'end': 1332016}]}","{'No Speech': [{'start': 0, 'end': 16416}, {'start': 60384, 'end': 68128}, {'start': 80864, 'end': 87584}]}"
B014.wav,10400000,10560000,"{'L1': [{'start': 10400000, 'end': 10454560}, {'start': 10459712, 'end': 10560000}], 'No Speech': [{'start': 10454560, 'end': 10459712}]}","{'No Speech': [{'start': 0, 'end': 29216}, {'start': 51680, 'end': 63520}, {'start': 83936, 'end': 95264}]}"
M043.wav,25600000,25760000,"{'L2': [{'start': 25600000, 'end': 25647120}, {'start': 25675984, 'end': 25678688}, {'start': 25716416, 'end': 25727664}, {'start': 25731552, 'end': 25734576}, {'start': 25740640, 'end': 25750256}], 'L1': [{'start': 25655120, 'end': 25675984}, {'start': 25689152, 'end': 25716416}, {'start': 25727664, 'end': 25731552}, {'start': 25734576, 'end': 25740640}], 'No Speech': [{'start': 25647120, 'end': 25655120}, {'start': 25678688, 'end': 25689152}, {'start': 25716416, 'end': 25716416}, {'start': 25750256, 'end': 25760000}]}","{'No Speech': [{'start': 0, 'end': 8736}, {'start': 84448, 'end': 89632}, {'start': 157152, 'end': 160000}]}"
B038.wav,2240000,2400000,"{'L1': [{'start': 2241792, 'end': 2304448}, {'start': 2310272, 'end': 2348048}, {'start': 2369824, 'end': 2378480}], 'L2': [{'start': 2349296, 'end': 2355344}, {'start': 2378480, 'end': 2400000}], 'No Speech': [{'start': 2240000, 'end': 2241792}, {'start': 2304448, 'end': 2310272}, {'start': 2348048, 'end': 2349296}, {'start': 2355344, 'end': 2369824}]}","{'No Speech': [{'start': 0, 'end': 2592}, {'start': 86496, 'end': 92704}, {'start': 114144, 'end': 134688}, {'start': 152032, 'end': 154656}]}"
M030.wav,28000000,28160000,"{'L2': [{'start': 28000000, 'end': 28039120}, {'start': 28041264, 'end': 28057616}, {'start': 28060640, 'end': 28064832}, {'start': 28069904, 'end': 28080048}, {'start': 28086112, 'end': 28115712}, {'start': 28118672, 'end': 28126896}, {'start': 28134240, 'end': 28140512}], 'L1': [{'start': 28038112, 'end': 28064064}, {'start': 28079648, 'end': 28088944}, {'start': 28099312, 'end': 28104496}, {'start': 28126896, 'end': 28134240}, {'start': 28140512, 'end': 28160000}], 'No Speech': [{'start': 28064832, 'end': 28069904}, {'start': 28115712, 'end': 28118672}, {'start': 28126896, 'end': 28126896}]}","{'No Speech': [{'start': 0, 'end': 1056}, {'start': 67040, 'end': 71200}]}"
B044.wav,7680000,7840000,"{'L1': [{'start': 7680000, 'end': 7713504}, {'start': 7715760, 'end': 7724192}, {'start': 7738896, 'end': 7789152}, {'start': 7806464, 'end': 7840000}], 'L2': [{'start': 7723008, 'end': 7743888}, {'start': 7789152, 'end': 7806464}], 'No Speech': [{'start': 7713504, 'end': 7715760}]}","{'No Speech': [{'start': 33760, 'end': 37408}]}"
B025.wav,28160000,28320000,"{'L1': [{'start': 28160000, 'end': 28171088}, {'start': 28185152, 'end': 28253248}, {'start': 28278032, 'end': 28320000}], 'L2': [{'start': 28171088, 'end': 28185152}, {'start': 28253248, 'end': 28278032}]}","{'No Speech': [{'start': 0, 'end': 3616}, {'start': 20448, 'end': 27680}, {'start': 93664, 'end': 109088}, {'start': 151008, 'end': 160000}]}"
B038.wav,17760000,17920000,"{'L2': [{'start': 17760000, 'end': 17831712}, {'start': 17838624, 'end': 17920000}], 'L1': [{'start': 17830080, 'end': 17838624}, {'start': 17877136, 'end': 17889184}]}",{'No Speech': []}
B042.wav,52160000,52320000,"{'L1': [{'start': 52160000, 'end': 52165712}, {'start': 52229136, 'end': 52235184}, {'start': 52238000, 'end': 52241664}, {'start': 52260016, 'end': 52271872}, {'start': 52273888, 'end': 52279936}, {'start': 52287072, 'end': 52295936}, {'start': 52302864, 'end': 52308480}], 'L2': [{'start': 52165712, 'end': 52213712}, {'start': 52214992, 'end': 52229136}, {'start': 52235184, 'end': 52238000}, {'start': 52241664, 'end': 52263008}, {'start': 52266320, 'end': 52273888}, {'start': 52279936, 'end': 52287072}, {'start': 52295936, 'end': 52302864}, {'start': 52308480, 'end': 52317344}], 'No Speech': [{'start': 52213712, 'end': 52214992}, {'start': 52317344, 'end': 52320000}]}","{'No Speech': [{'start': 0, 'end': 2080}, {'start': 10208, 'end': 13344}, {'start': 130528, 'end': 136224}]}"
M037.wav,21600000,21760000,"{'L1': [{'start': 21600000, 'end': 21760000}]}","{'No Speech': [{'start': 128480, 'end': 130592}, {'start': 137696, 'end': 142368}]}"
M037.wav,20800000,20960000,"{'L2': [{'start': 20800000, 'end': 20806960}, {'start': 20811280, 'end': 20838624}, {'start': 20838848, 'end': 20860464}, {'start': 20868448, 'end': 20882080}, {'start': 20886544, 'end': 20890208}, {'start': 20895488, 'end': 20916256}], 'L1': [{'start': 20806960, 'end': 20811280}, {'start': 20830992, 'end': 20839856}, {'start': 20848288, 'end': 20880352}, {'start': 20881344, 'end': 20887696}, {'start': 20889872, 'end': 20896048}, {'start': 20914944, 'end': 20960000}]}","{'No Speech': [{'start': 108000, 'end': 113696}]}"
B042.wav,45600000,45760000,"{'L1': [{'start': 45600000, 'end': 45608016}, {'start': 45623376, 'end': 45661648}, {'start': 45676352, 'end': 45680016}, {'start': 45686720, 'end': 45713536}, {'start': 45718512, 'end': 45728672}, {'start': 45742944, 'end': 45750720}, {'start': 45751584, 'end': 45759584}], 'L2': [{'start': 45608016, 'end': 45623376}, {'start': 45661648, 'end': 45676352}, {'start': 45680016, 'end': 45686720}, {'start': 45710720, 'end': 45719152}, {'start': 45723696, 'end': 45742944}, {'start': 45750720, 'end': 45755696}, {'start': 45759584, 'end': 45760000}]}","{'No Speech': [{'start': 0, 'end': 8224}, {'start': 23520, 'end': 37920}, {'start': 101856, 'end': 112672}]}"
M029.wav,7840000,8000000,"{'L2': [{'start': 7840000, 'end': 7846832}, {'start': 7855776, 'end': 7871824}, {'start': 7877568, 'end': 8000000}], 'No Speech': [{'start': 7846832, 'end': 7855776}, {'start': 7871824, 'end': 7877568}]}","{'No Speech': [{'start': 0, 'end': 1056}, {'start': 10208, 'end': 15904}, {'start': 36832, 'end': 53280}]}"
M030.wav,20000000,20160000,"{'L2': [{'start': 20000000, 'end': 20024944}, {'start': 20042256, 'end': 20051808}, {'start': 20061344, 'end': 20081456}, {'start': 20082736, 'end': 20112368}, {'start': 20117152, 'end': 20122336}, {'start': 20133568, 'end': 20160000}], 'L1': [{'start': 20024944, 'end': 20042256}, {'start': 20051808, 'end': 20059376}, {'start': 20081456, 'end': 20102432}, {'start': 20125632, 'end': 20133568}], 'No Speech': [{'start': 20059376, 'end': 20061344}, {'start': 20112368, 'end': 20117152}, {'start': 20122336, 'end': 20125632}]}","{'No Speech': [{'start': 112096, 'end': 117280}, {'start': 123360, 'end': 125472}, {'start': 143328, 'end': 145440}]}"
